seq,train_no,train_type,service_type,direction,origin,dep_time,dest,arr_time,sched_duration,distance_km,days_kor,main_line_kor,note,dep_time_parsed,arr_time_parsed,sched_dur_sec,avg_speed_kmh,day_of_week,main_line_norm,overnight_flag,dep_dt,arr_dt,block_time_min,sched_dur_min,dur_diff_min,est_revenue_won_general
184,3392,화물,정기,상,동해,12:10:00,제천조차장,19:55:00,7:45:00,212.3,일월화수목금토,영동선,,12:10:00,19:55:00,27900,27.393548387096775,Sun,Yeongdong Line,0,2024-01-07 12:10:00,2024-01-07 19:55:00,465.0,465.0,0.0,11693484.0
184,3392,화물,정기,상,동해,12:10:00,제천조차장,19:55:00,7:45:00,212.3,일월화수목금토,영동선,,12:10:00,19:55:00,27900,27.393548387096775,Mon,Yeongdong Line,0,2024-01-01 12:10:00,2024-01-01 19:55:00,465.0,465.0,0.0,11693484.0
184,3392,화물,정기,상,동해,12:10:00,제천조차장,19:55:00,7:45:00,212.3,일월화수목금토,영동선,,12:10:00,19:55:00,27900,27.393548387096775,Tue,Yeongdong Line,0,2024-01-02 12:10:00,2024-01-02 19:55:00,465.0,465.0,0.0,11693484.0
184,3392,화물,정기,상,동해,12:10:00,제천조차장,19:55:00,7:45:00,212.3,일월화수목금토,영동선,,12:10:00,19:55:00,27900,27.393548387096775,Wed,Yeongdong Line,0,2024-01-03 12:10:00,2024-01-03 19:55:00,465.0,465.0,0.0,11693484.0
184,3392,화물,정기,상,동해,12:10:00,제천조차장,19:55:00,7:45:00,212.3,일월화수목금토,영동선,,12:10:00,19:55:00,27900,27.393548387096775,Thu,Yeongdong Line,0,2024-01-04 12:10:00,2024-01-04 19:55:00,465.0,465.0,0.0,11693484.0
184,3392,화물,정기,상,동해,12:10:00,제천조차장,19:55:00,7:45:00,212.3,일월화수목금토,영동선,,12:10:00,19:55:00,27900,27.393548387096775,Fri,Yeongdong Line,0,2024-01-05 12:10:00,2024-01-05 19:55:00,465.0,465.0,0.0,11693484.0
184,3392,화물,정기,상,동해,12:10:00,제천조차장,19:55:00,7:45:00,212.3,일월화수목금토,영동선,,12:10:00,19:55:00,27900,27.393548387096775,Sat,Yeongdong Line,0,2024-01-06 12:10:00,2024-01-06 19:55:00,465.0,465.0,0.0,11693484.0
185,3393,화물,정기,하,영주,19:10:00,동해,23:59:00,4:49:00,147.6,월화수목금토,영동선,,19:10:00,23:59:00,17340,30.643598615916954,Mon,Yeongdong Line,0,2024-01-01 19:10:00,2024-01-01 23:59:00,289.0,289.0,0.0,8129808.0
185,3393,화물,정기,하,영주,19:10:00,동해,23:59:00,4:49:00,147.6,월화수목금토,영동선,,19:10:00,23:59:00,17340,30.643598615916954,Tue,Yeongdong Line,0,2024-01-02 19:10:00,2024-01-02 23:59:00,289.0,289.0,0.0,8129808.0
185,3393,화물,정기,하,영주,19:10:00,동해,23:59:00,4:49:00,147.6,월화수목금토,영동선,,19:10:00,23:59:00,17340,30.643598615916954,Wed,Yeongdong Line,0,2024-01-03 19:10:00,2024-01-03 23:59:00,289.0,289.0,0.0,8129808.0
185,3393,화물,정기,하,영주,19:10:00,동해,23:59:00,4:49:00,147.6,월화수목금토,영동선,,19:10:00,23:59:00,17340,30.643598615916954,Thu,Yeongdong Line,0,2024-01-04 19:10:00,2024-01-04 23:59:00,289.0,289.0,0.0,8129808.0
185,3393,화물,정기,하,영주,19:10:00,동해,23:59:00,4:49:00,147.6,월화수목금토,영동선,,19:10:00,23:59:00,17340,30.643598615916954,Fri,Yeongdong Line,0,2024-01-05 19:10:00,2024-01-05 23:59:00,289.0,289.0,0.0,8129808.0
185,3393,화물,정기,하,영주,19:10:00,동해,23:59:00,4:49:00,147.6,월화수목금토,영동선,,19:10:00,23:59:00,17340,30.643598615916954,Sat,Yeongdong Line,0,2024-01-06 19:10:00,2024-01-06 23:59:00,289.0,289.0,0.0,8129808.0
186,3396,화물,정기,상,동해,5:57:00,석포,7:36:00,1:39:00,70.8,월화수목금토,영동선,,05:57:00,07:36:00,5940,42.90909090909091,Mon,Yeongdong Line,0,2024-01-01 05:57:00,2024-01-01 07:36:00,99.0,99.0,0.0,3899664.0
186,3396,화물,정기,상,동해,5:57:00,석포,7:36:00,1:39:00,70.8,월화수목금토,영동선,,05:57:00,07:36:00,5940,42.90909090909091,Tue,Yeongdong Line,0,2024-01-02 05:57:00,2024-01-02 07:36:00,99.0,99.0,0.0,3899664.0
186,3396,화물,정기,상,동해,5:57:00,석포,7:36:00,1:39:00,70.8,월화수목금토,영동선,,05:57:00,07:36:00,5940,42.90909090909091,Wed,Yeongdong Line,0,2024-01-03 05:57:00,2024-01-03 07:36:00,99.0,99.0,0.0,3899664.0
186,3396,화물,정기,상,동해,5:57:00,석포,7:36:00,1:39:00,70.8,월화수목금토,영동선,,05:57:00,07:36:00,5940,42.90909090909091,Thu,Yeongdong Line,0,2024-01-04 05:57:00,2024-01-04 07:36:00,99.0,99.0,0.0,3899664.0
186,3396,화물,정기,상,동해,5:57:00,석포,7:36:00,1:39:00,70.8,월화수목금토,영동선,,05:57:00,07:36:00,5940,42.90909090909091,Fri,Yeongdong Line,0,2024-01-05 05:57:00,2024-01-05 07:36:00,99.0,99.0,0.0,3899664.0
186,3396,화물,정기,상,동해,5:57:00,석포,7:36:00,1:39:00,70.8,월화수목금토,영동선,,05:57:00,07:36:00,5940,42.90909090909091,Sat,Yeongdong Line,0,2024-01-06 05:57:00,2024-01-06 07:36:00,99.0,99.0,0.0,3899664.0
187,3398,화물,정기,상,철암,16:48:00,영주,18:59:00,2:11:00,87.0,일월화수목금토,영동선,,16:48:00,18:59:00,7860,39.84732824427481,Sun,Yeongdong Line,0,2024-01-07 16:48:00,2024-01-07 18:59:00,131.0,131.0,0.0,4791960.0
187,3398,화물,정기,상,철암,16:48:00,영주,18:59:00,2:11:00,87.0,일월화수목금토,영동선,,16:48:00,18:59:00,7860,39.84732824427481,Mon,Yeongdong Line,0,2024-01-01 16:48:00,2024-01-01 18:59:00,131.0,131.0,0.0,4791960.0
187,3398,화물,정기,상,철암,16:48:00,영주,18:59:00,2:11:00,87.0,일월화수목금토,영동선,,16:48:00,18:59:00,7860,39.84732824427481,Tue,Yeongdong Line,0,2024-01-02 16:48:00,2024-01-02 18:59:00,131.0,131.0,0.0,4791960.0
187,3398,화물,정기,상,철암,16:48:00,영주,18:59:00,2:11:00,87.0,일월화수목금토,영동선,,16:48:00,18:59:00,7860,39.84732824427481,Wed,Yeongdong Line,0,2024-01-03 16:48:00,2024-01-03 18:59:00,131.0,131.0,0.0,4791960.0
187,3398,화물,정기,상,철암,16:48:00,영주,18:59:00,2:11:00,87.0,일월화수목금토,영동선,,16:48:00,18:59:00,7860,39.84732824427481,Thu,Yeongdong Line,0,2024-01-04 16:48:00,2024-01-04 18:59:00,131.0,131.0,0.0,4791960.0
187,3398,화물,정기,상,철암,16:48:00,영주,18:59:00,2:11:00,87.0,일월화수목금토,영동선,,16:48:00,18:59:00,7860,39.84732824427481,Fri,Yeongdong Line,0,2024-01-05 16:48:00,2024-01-05 18:59:00,131.0,131.0,0.0,4791960.0
187,3398,화물,정기,상,철암,16:48:00,영주,18:59:00,2:11:00,87.0,일월화수목금토,영동선,,16:48:00,18:59:00,7860,39.84732824427481,Sat,Yeongdong Line,0,2024-01-06 16:48:00,2024-01-06 18:59:00,131.0,131.0,0.0,4791960.0
188,3411,화물,정기,하,의왕,18:55:00,괴동,3:18:00,8:23:00,398.0,일월화수목금토,경부선,,18:55:00,03:18:00,30180,47.4751491053678,Sun,Gyeongbu Line,1,2024-01-07 18:55:00,2024-01-08 03:18:00,503.0,503.0,0.0,21921840.0
188,3411,화물,정기,하,의왕,18:55:00,괴동,3:18:00,8:23:00,398.0,일월화수목금토,경부선,,18:55:00,03:18:00,30180,47.4751491053678,Mon,Gyeongbu Line,1,2024-01-01 18:55:00,2024-01-02 03:18:00,503.0,503.0,0.0,21921840.0
188,3411,화물,정기,하,의왕,18:55:00,괴동,3:18:00,8:23:00,398.0,일월화수목금토,경부선,,18:55:00,03:18:00,30180,47.4751491053678,Tue,Gyeongbu Line,1,2024-01-02 18:55:00,2024-01-03 03:18:00,503.0,503.0,0.0,21921840.0
188,3411,화물,정기,하,의왕,18:55:00,괴동,3:18:00,8:23:00,398.0,일월화수목금토,경부선,,18:55:00,03:18:00,30180,47.4751491053678,Wed,Gyeongbu Line,1,2024-01-03 18:55:00,2024-01-04 03:18:00,503.0,503.0,0.0,21921840.0
188,3411,화물,정기,하,의왕,18:55:00,괴동,3:18:00,8:23:00,398.0,일월화수목금토,경부선,,18:55:00,03:18:00,30180,47.4751491053678,Thu,Gyeongbu Line,1,2024-01-04 18:55:00,2024-01-05 03:18:00,503.0,503.0,0.0,21921840.0
188,3411,화물,정기,하,의왕,18:55:00,괴동,3:18:00,8:23:00,398.0,일월화수목금토,경부선,,18:55:00,03:18:00,30180,47.4751491053678,Fri,Gyeongbu Line,1,2024-01-05 18:55:00,2024-01-06 03:18:00,503.0,503.0,0.0,21921840.0
188,3411,화물,정기,하,의왕,18:55:00,괴동,3:18:00,8:23:00,398.0,일월화수목금토,경부선,,18:55:00,03:18:00,30180,47.4751491053678,Sat,Gyeongbu Line,1,2024-01-06 18:55:00,2024-01-07 03:18:00,503.0,503.0,0.0,21921840.0
189,3412,화물,정기,상,괴동,16:22:00,오봉,0:56:00,8:34:00,402.3,일월화수목금토,경부선,,16:22:00,00:56:00,30840,46.961089494163424,Sun,Gyeongbu Line,1,2024-01-07 16:22:00,2024-01-08 00:56:00,514.0,514.0,0.0,22158684.0
189,3412,화물,정기,상,괴동,16:22:00,오봉,0:56:00,8:34:00,402.3,일월화수목금토,경부선,,16:22:00,00:56:00,30840,46.961089494163424,Mon,Gyeongbu Line,1,2024-01-01 16:22:00,2024-01-02 00:56:00,514.0,514.0,0.0,22158684.0
189,3412,화물,정기,상,괴동,16:22:00,오봉,0:56:00,8:34:00,402.3,일월화수목금토,경부선,,16:22:00,00:56:00,30840,46.961089494163424,Tue,Gyeongbu Line,1,2024-01-02 16:22:00,2024-01-03 00:56:00,514.0,514.0,0.0,22158684.0
189,3412,화물,정기,상,괴동,16:22:00,오봉,0:56:00,8:34:00,402.3,일월화수목금토,경부선,,16:22:00,00:56:00,30840,46.961089494163424,Wed,Gyeongbu Line,1,2024-01-03 16:22:00,2024-01-04 00:56:00,514.0,514.0,0.0,22158684.0
189,3412,화물,정기,상,괴동,16:22:00,오봉,0:56:00,8:34:00,402.3,일월화수목금토,경부선,,16:22:00,00:56:00,30840,46.961089494163424,Thu,Gyeongbu Line,1,2024-01-04 16:22:00,2024-01-05 00:56:00,514.0,514.0,0.0,22158684.0
189,3412,화물,정기,상,괴동,16:22:00,오봉,0:56:00,8:34:00,402.3,일월화수목금토,경부선,,16:22:00,00:56:00,30840,46.961089494163424,Fri,Gyeongbu Line,1,2024-01-05 16:22:00,2024-01-06 00:56:00,514.0,514.0,0.0,22158684.0
189,3412,화물,정기,상,괴동,16:22:00,오봉,0:56:00,8:34:00,402.3,일월화수목금토,경부선,,16:22:00,00:56:00,30840,46.961089494163424,Sat,Gyeongbu Line,1,2024-01-06 16:22:00,2024-01-07 00:56:00,514.0,514.0,0.0,22158684.0
190,3413,화물,정기,하,오봉,18:54:00,태화강,6:44:00,11:50:00,414.9,일월화수목금토,중앙선,,18:54:00,06:44:00,42600,35.06197183098591,Sun,Jungang Line,1,2024-01-07 18:54:00,2024-01-08 06:44:00,710.0,710.0,0.0,22852692.0
190,3413,화물,정기,하,오봉,18:54:00,태화강,6:44:00,11:50:00,414.9,일월화수목금토,중앙선,,18:54:00,06:44:00,42600,35.06197183098591,Mon,Jungang Line,1,2024-01-01 18:54:00,2024-01-02 06:44:00,710.0,710.0,0.0,22852692.0
190,3413,화물,정기,하,오봉,18:54:00,태화강,6:44:00,11:50:00,414.9,일월화수목금토,중앙선,,18:54:00,06:44:00,42600,35.06197183098591,Tue,Jungang Line,1,2024-01-02 18:54:00,2024-01-03 06:44:00,710.0,710.0,0.0,22852692.0
190,3413,화물,정기,하,오봉,18:54:00,태화강,6:44:00,11:50:00,414.9,일월화수목금토,중앙선,,18:54:00,06:44:00,42600,35.06197183098591,Wed,Jungang Line,1,2024-01-03 18:54:00,2024-01-04 06:44:00,710.0,710.0,0.0,22852692.0
190,3413,화물,정기,하,오봉,18:54:00,태화강,6:44:00,11:50:00,414.9,일월화수목금토,중앙선,,18:54:00,06:44:00,42600,35.06197183098591,Thu,Jungang Line,1,2024-01-04 18:54:00,2024-01-05 06:44:00,710.0,710.0,0.0,22852692.0
190,3413,화물,정기,하,오봉,18:54:00,태화강,6:44:00,11:50:00,414.9,일월화수목금토,중앙선,,18:54:00,06:44:00,42600,35.06197183098591,Fri,Jungang Line,1,2024-01-05 18:54:00,2024-01-06 06:44:00,710.0,710.0,0.0,22852692.0
190,3413,화물,정기,하,오봉,18:54:00,태화강,6:44:00,11:50:00,414.9,일월화수목금토,중앙선,,18:54:00,06:44:00,42600,35.06197183098591,Sat,Jungang Line,1,2024-01-06 18:54:00,2024-01-07 06:44:00,710.0,710.0,0.0,22852692.0
191,3414,화물,정기,상,괴동,20:12:00,오봉,4:18:00,8:06:00,402.3,일월화수목금토,경부선,,20:12:00,04:18:00,29160,49.66666666666667,Sun,Gyeongbu Line,1,2024-01-07 20:12:00,2024-01-08 04:18:00,486.0,486.0,0.0,22158684.0
191,3414,화물,정기,상,괴동,20:12:00,오봉,4:18:00,8:06:00,402.3,일월화수목금토,경부선,,20:12:00,04:18:00,29160,49.66666666666667,Mon,Gyeongbu Line,1,2024-01-01 20:12:00,2024-01-02 04:18:00,486.0,486.0,0.0,22158684.0
191,3414,화물,정기,상,괴동,20:12:00,오봉,4:18:00,8:06:00,402.3,일월화수목금토,경부선,,20:12:00,04:18:00,29160,49.66666666666667,Tue,Gyeongbu Line,1,2024-01-02 20:12:00,2024-01-03 04:18:00,486.0,486.0,0.0,22158684.0
191,3414,화물,정기,상,괴동,20:12:00,오봉,4:18:00,8:06:00,402.3,일월화수목금토,경부선,,20:12:00,04:18:00,29160,49.66666666666667,Wed,Gyeongbu Line,1,2024-01-03 20:12:00,2024-01-04 04:18:00,486.0,486.0,0.0,22158684.0
191,3414,화물,정기,상,괴동,20:12:00,오봉,4:18:00,8:06:00,402.3,일월화수목금토,경부선,,20:12:00,04:18:00,29160,49.66666666666667,Thu,Gyeongbu Line,1,2024-01-04 20:12:00,2024-01-05 04:18:00,486.0,486.0,0.0,22158684.0
191,3414,화물,정기,상,괴동,20:12:00,오봉,4:18:00,8:06:00,402.3,일월화수목금토,경부선,,20:12:00,04:18:00,29160,49.66666666666667,Fri,Gyeongbu Line,1,2024-01-05 20:12:00,2024-01-06 04:18:00,486.0,486.0,0.0,22158684.0
191,3414,화물,정기,상,괴동,20:12:00,오봉,4:18:00,8:06:00,402.3,일월화수목금토,경부선,,20:12:00,04:18:00,29160,49.66666666666667,Sat,Gyeongbu Line,1,2024-01-06 20:12:00,2024-01-07 04:18:00,486.0,486.0,0.0,22158684.0
192,3421,화물,정기,하,의왕,10:06:00,태금,18:19:00,8:13:00,396.7,일월화수목금토,전라선,,10:06:00,18:19:00,29580,48.27991886409736,Sun,Jeolla Line,0,2024-01-07 10:06:00,2024-01-07 18:19:00,493.0,493.0,0.0,21850236.0
192,3421,화물,정기,하,의왕,10:06:00,태금,18:19:00,8:13:00,396.7,일월화수목금토,전라선,,10:06:00,18:19:00,29580,48.27991886409736,Mon,Jeolla Line,0,2024-01-01 10:06:00,2024-01-01 18:19:00,493.0,493.0,0.0,21850236.0
192,3421,화물,정기,하,의왕,10:06:00,태금,18:19:00,8:13:00,396.7,일월화수목금토,전라선,,10:06:00,18:19:00,29580,48.27991886409736,Tue,Jeolla Line,0,2024-01-02 10:06:00,2024-01-02 18:19:00,493.0,493.0,0.0,21850236.0
192,3421,화물,정기,하,의왕,10:06:00,태금,18:19:00,8:13:00,396.7,일월화수목금토,전라선,,10:06:00,18:19:00,29580,48.27991886409736,Wed,Jeolla Line,0,2024-01-03 10:06:00,2024-01-03 18:19:00,493.0,493.0,0.0,21850236.0
192,3421,화물,정기,하,의왕,10:06:00,태금,18:19:00,8:13:00,396.7,일월화수목금토,전라선,,10:06:00,18:19:00,29580,48.27991886409736,Thu,Jeolla Line,0,2024-01-04 10:06:00,2024-01-04 18:19:00,493.0,493.0,0.0,21850236.0
192,3421,화물,정기,하,의왕,10:06:00,태금,18:19:00,8:13:00,396.7,일월화수목금토,전라선,,10:06:00,18:19:00,29580,48.27991886409736,Fri,Jeolla Line,0,2024-01-05 10:06:00,2024-01-05 18:19:00,493.0,493.0,0.0,21850236.0
192,3421,화물,정기,하,의왕,10:06:00,태금,18:19:00,8:13:00,396.7,일월화수목금토,전라선,,10:06:00,18:19:00,29580,48.27991886409736,Sat,Jeolla Line,0,2024-01-06 10:06:00,2024-01-06 18:19:00,493.0,493.0,0.0,21850236.0
193,3422,화물,정기,상,태금,20:58:00,오봉,3:50:00,6:52:00,392.3,일월화수목금토,전라선,,20:58:00,03:50:00,24720,57.13106796116505,Sun,Jeolla Line,1,2024-01-07 20:58:00,2024-01-08 03:50:00,412.0,412.0,0.0,21607884.0
193,3422,화물,정기,상,태금,20:58:00,오봉,3:50:00,6:52:00,392.3,일월화수목금토,전라선,,20:58:00,03:50:00,24720,57.13106796116505,Mon,Jeolla Line,1,2024-01-01 20:58:00,2024-01-02 03:50:00,412.0,412.0,0.0,21607884.0
193,3422,화물,정기,상,태금,20:58:00,오봉,3:50:00,6:52:00,392.3,일월화수목금토,전라선,,20:58:00,03:50:00,24720,57.13106796116505,Tue,Jeolla Line,1,2024-01-02 20:58:00,2024-01-03 03:50:00,412.0,412.0,0.0,21607884.0
193,3422,화물,정기,상,태금,20:58:00,오봉,3:50:00,6:52:00,392.3,일월화수목금토,전라선,,20:58:00,03:50:00,24720,57.13106796116505,Wed,Jeolla Line,1,2024-01-03 20:58:00,2024-01-04 03:50:00,412.0,412.0,0.0,21607884.0
193,3422,화물,정기,상,태금,20:58:00,오봉,3:50:00,6:52:00,392.3,일월화수목금토,전라선,,20:58:00,03:50:00,24720,57.13106796116505,Thu,Jeolla Line,1,2024-01-04 20:58:00,2024-01-05 03:50:00,412.0,412.0,0.0,21607884.0
193,3422,화물,정기,상,태금,20:58:00,오봉,3:50:00,6:52:00,392.3,일월화수목금토,전라선,,20:58:00,03:50:00,24720,57.13106796116505,Fri,Jeolla Line,1,2024-01-05 20:58:00,2024-01-06 03:50:00,412.0,412.0,0.0,21607884.0
193,3422,화물,정기,상,태금,20:58:00,오봉,3:50:00,6:52:00,392.3,일월화수목금토,전라선,,20:58:00,03:50:00,24720,57.13106796116505,Sat,Jeolla Line,1,2024-01-06 20:58:00,2024-01-07 03:50:00,412.0,412.0,0.0,21607884.0
194,3423,화물,정기,하,오봉,16:03:00,태금,0:08:00,8:05:00,392.3,일월화수목금토,전라선,,16:03:00,00:08:00,29100,48.531958762886596,Sun,Jeolla Line,1,2024-01-07 16:03:00,2024-01-08 00:08:00,485.0,485.0,0.0,21607884.0
194,3423,화물,정기,하,오봉,16:03:00,태금,0:08:00,8:05:00,392.3,일월화수목금토,전라선,,16:03:00,00:08:00,29100,48.531958762886596,Mon,Jeolla Line,1,2024-01-01 16:03:00,2024-01-02 00:08:00,485.0,485.0,0.0,21607884.0
194,3423,화물,정기,하,오봉,16:03:00,태금,0:08:00,8:05:00,392.3,일월화수목금토,전라선,,16:03:00,00:08:00,29100,48.531958762886596,Tue,Jeolla Line,1,2024-01-02 16:03:00,2024-01-03 00:08:00,485.0,485.0,0.0,21607884.0
194,3423,화물,정기,하,오봉,16:03:00,태금,0:08:00,8:05:00,392.3,일월화수목금토,전라선,,16:03:00,00:08:00,29100,48.531958762886596,Wed,Jeolla Line,1,2024-01-03 16:03:00,2024-01-04 00:08:00,485.0,485.0,0.0,21607884.0
194,3423,화물,정기,하,오봉,16:03:00,태금,0:08:00,8:05:00,392.3,일월화수목금토,전라선,,16:03:00,00:08:00,29100,48.531958762886596,Thu,Jeolla Line,1,2024-01-04 16:03:00,2024-01-05 00:08:00,485.0,485.0,0.0,21607884.0
194,3423,화물,정기,하,오봉,16:03:00,태금,0:08:00,8:05:00,392.3,일월화수목금토,전라선,,16:03:00,00:08:00,29100,48.531958762886596,Fri,Jeolla Line,1,2024-01-05 16:03:00,2024-01-06 00:08:00,485.0,485.0,0.0,21607884.0
194,3423,화물,정기,하,오봉,16:03:00,태금,0:08:00,8:05:00,392.3,일월화수목금토,전라선,,16:03:00,00:08:00,29100,48.531958762886596,Sat,Jeolla Line,1,2024-01-06 16:03:00,2024-01-07 00:08:00,485.0,485.0,0.0,21607884.0
195,3424,화물,정기,상,태금,15:15:00,오봉,22:49:00,7:34:00,392.2,일월화수목금토,경부선,,15:15:00,22:49:00,27240,51.83259911894273,Sun,Gyeongbu Line,0,2024-01-07 15:15:00,2024-01-07 22:49:00,454.0,454.0,0.0,21602376.0
195,3424,화물,정기,상,태금,15:15:00,오봉,22:49:00,7:34:00,392.2,일월화수목금토,경부선,,15:15:00,22:49:00,27240,51.83259911894273,Mon,Gyeongbu Line,0,2024-01-01 15:15:00,2024-01-01 22:49:00,454.0,454.0,0.0,21602376.0
195,3424,화물,정기,상,태금,15:15:00,오봉,22:49:00,7:34:00,392.2,일월화수목금토,경부선,,15:15:00,22:49:00,27240,51.83259911894273,Tue,Gyeongbu Line,0,2024-01-02 15:15:00,2024-01-02 22:49:00,454.0,454.0,0.0,21602376.0
195,3424,화물,정기,상,태금,15:15:00,오봉,22:49:00,7:34:00,392.2,일월화수목금토,경부선,,15:15:00,22:49:00,27240,51.83259911894273,Wed,Gyeongbu Line,0,2024-01-03 15:15:00,2024-01-03 22:49:00,454.0,454.0,0.0,21602376.0
195,3424,화물,정기,상,태금,15:15:00,오봉,22:49:00,7:34:00,392.2,일월화수목금토,경부선,,15:15:00,22:49:00,27240,51.83259911894273,Thu,Gyeongbu Line,0,2024-01-04 15:15:00,2024-01-04 22:49:00,454.0,454.0,0.0,21602376.0
195,3424,화물,정기,상,태금,15:15:00,오봉,22:49:00,7:34:00,392.2,일월화수목금토,경부선,,15:15:00,22:49:00,27240,51.83259911894273,Fri,Gyeongbu Line,0,2024-01-05 15:15:00,2024-01-05 22:49:00,454.0,454.0,0.0,21602376.0
195,3424,화물,정기,상,태금,15:15:00,오봉,22:49:00,7:34:00,392.2,일월화수목금토,경부선,,15:15:00,22:49:00,27240,51.83259911894273,Sat,Gyeongbu Line,0,2024-01-06 15:15:00,2024-01-06 22:49:00,454.0,454.0,0.0,21602376.0
196,3431,화물,정기,하,신례원,21:45:00,광양,2:52:00,5:07:00,278.3,월화수목금토,장항선,,21:45:00,02:52:00,18420,54.390879478827365,Mon,Janghang Line,1,2024-01-01 21:45:00,2024-01-02 02:52:00,307.0,307.0,0.0,15328764.0
196,3431,화물,정기,하,신례원,21:45:00,광양,2:52:00,5:07:00,278.3,월화수목금토,장항선,,21:45:00,02:52:00,18420,54.390879478827365,Tue,Janghang Line,1,2024-01-02 21:45:00,2024-01-03 02:52:00,307.0,307.0,0.0,15328764.0
196,3431,화물,정기,하,신례원,21:45:00,광양,2:52:00,5:07:00,278.3,월화수목금토,장항선,,21:45:00,02:52:00,18420,54.390879478827365,Wed,Janghang Line,1,2024-01-03 21:45:00,2024-01-04 02:52:00,307.0,307.0,0.0,15328764.0
196,3431,화물,정기,하,신례원,21:45:00,광양,2:52:00,5:07:00,278.3,월화수목금토,장항선,,21:45:00,02:52:00,18420,54.390879478827365,Thu,Janghang Line,1,2024-01-04 21:45:00,2024-01-05 02:52:00,307.0,307.0,0.0,15328764.0
196,3431,화물,정기,하,신례원,21:45:00,광양,2:52:00,5:07:00,278.3,월화수목금토,장항선,,21:45:00,02:52:00,18420,54.390879478827365,Fri,Janghang Line,1,2024-01-05 21:45:00,2024-01-06 02:52:00,307.0,307.0,0.0,15328764.0
196,3431,화물,정기,하,신례원,21:45:00,광양,2:52:00,5:07:00,278.3,월화수목금토,장항선,,21:45:00,02:52:00,18420,54.390879478827365,Sat,Janghang Line,1,2024-01-06 21:45:00,2024-01-07 02:52:00,307.0,307.0,0.0,15328764.0
197,3432,화물,정기,상,광양,10:00:00,신례원,16:02:00,6:02:00,278.3,월화수목금토,장항선,,10:00:00,16:02:00,21720,46.127071823204425,Mon,Janghang Line,0,2024-01-01 10:00:00,2024-01-01 16:02:00,362.0,362.0,0.0,15328764.0
197,3432,화물,정기,상,광양,10:00:00,신례원,16:02:00,6:02:00,278.3,월화수목금토,장항선,,10:00:00,16:02:00,21720,46.127071823204425,Tue,Janghang Line,0,2024-01-02 10:00:00,2024-01-02 16:02:00,362.0,362.0,0.0,15328764.0
197,3432,화물,정기,상,광양,10:00:00,신례원,16:02:00,6:02:00,278.3,월화수목금토,장항선,,10:00:00,16:02:00,21720,46.127071823204425,Wed,Janghang Line,0,2024-01-03 10:00:00,2024-01-03 16:02:00,362.0,362.0,0.0,15328764.0
197,3432,화물,정기,상,광양,10:00:00,신례원,16:02:00,6:02:00,278.3,월화수목금토,장항선,,10:00:00,16:02:00,21720,46.127071823204425,Thu,Janghang Line,0,2024-01-04 10:00:00,2024-01-04 16:02:00,362.0,362.0,0.0,15328764.0
197,3432,화물,정기,상,광양,10:00:00,신례원,16:02:00,6:02:00,278.3,월화수목금토,장항선,,10:00:00,16:02:00,21720,46.127071823204425,Fri,Janghang Line,0,2024-01-05 10:00:00,2024-01-05 16:02:00,362.0,362.0,0.0,15328764.0
197,3432,화물,정기,상,광양,10:00:00,신례원,16:02:00,6:02:00,278.3,월화수목금토,장항선,,10:00:00,16:02:00,21720,46.127071823204425,Sat,Janghang Line,0,2024-01-06 10:00:00,2024-01-06 16:02:00,362.0,362.0,0.0,15328764.0
198,3433,화물,정기,하,삽교,6:30:00,광양,12:33:00,6:03:00,265.5,월화수목금토,장항선,,06:30:00,12:33:00,21780,43.88429752066116,Mon,Janghang Line,0,2024-01-01 06:30:00,2024-01-01 12:33:00,363.0,363.0,0.0,14623740.0
198,3433,화물,정기,하,삽교,6:30:00,광양,12:33:00,6:03:00,265.5,월화수목금토,장항선,,06:30:00,12:33:00,21780,43.88429752066116,Tue,Janghang Line,0,2024-01-02 06:30:00,2024-01-02 12:33:00,363.0,363.0,0.0,14623740.0
198,3433,화물,정기,하,삽교,6:30:00,광양,12:33:00,6:03:00,265.5,월화수목금토,장항선,,06:30:00,12:33:00,21780,43.88429752066116,Wed,Janghang Line,0,2024-01-03 06:30:00,2024-01-03 12:33:00,363.0,363.0,0.0,14623740.0
198,3433,화물,정기,하,삽교,6:30:00,광양,12:33:00,6:03:00,265.5,월화수목금토,장항선,,06:30:00,12:33:00,21780,43.88429752066116,Thu,Janghang Line,0,2024-01-04 06:30:00,2024-01-04 12:33:00,363.0,363.0,0.0,14623740.0
198,3433,화물,정기,하,삽교,6:30:00,광양,12:33:00,6:03:00,265.5,월화수목금토,장항선,,06:30:00,12:33:00,21780,43.88429752066116,Fri,Janghang Line,0,2024-01-05 06:30:00,2024-01-05 12:33:00,363.0,363.0,0.0,14623740.0
198,3433,화물,정기,하,삽교,6:30:00,광양,12:33:00,6:03:00,265.5,월화수목금토,장항선,,06:30:00,12:33:00,21780,43.88429752066116,Sat,Janghang Line,0,2024-01-06 06:30:00,2024-01-06 12:33:00,363.0,363.0,0.0,14623740.0
199,3434,화물,정기,상,광양,14:20:00,천안,19:00:00,4:40:00,306.5,월화수목금토,전라선,,14:20:00,19:00:00,16800,65.67857142857143,Mon,Jeolla Line,0,2024-01-01 14:20:00,2024-01-01 19:00:00,280.0,280.0,0.0,16882020.0
